room_type_Entire home/apt,neighbourhood_group_Manhattan,room_type_Shared room,neighbourhood_group_Bronx,minimum_nights,availability_365,neighbourhood_encoded,calculated_host_listings_count,number_of_reviews,price
True,True,False,False,30,365,1958,18,0,6.282266746896006
False,True,True,False,1,7,2658,1,0,4.110873864173311
True,True,False,False,15,0,2658,1,0,4.948759890378168
False,False,False,False,1,349,3714,4,123,3.9318256327243257
False,False,False,False,1,24,3920,3,87,4.02535169073515
True,True,False,False,1,0,744,1,0,5.351858133476067
True,True,False,False,7,292,1971,1,1,5.860786223465865
True,True,False,False,30,244,177,232,0,5.645446897643238
False,False,False,False,3,172,19,1,23,4.248495242049359
False,True,False,False,1,0,358,1,9,4.875197323201151
True,False,False,False,2,0,506,1,16,4.875197323201151
True,True,False,False,3,28,358,1,79,5.303304908059076
True,False,False,False,20,0,3920,1,4,5.293304824724492
False,False,False,False,26,0,309,1,1,3.58351893845611
True,True,False,False,5,0,1958,1,2,4.948759890378168
False,True,False,False,25,0,1113,2,0,4.9344739331306915
True,False,False,False,7,179,3714,2,4,5.303304908059076
False,False,False,False,3,0,3920,1,17,3.8918202981106265
False,False,False,False,7,48,2465,2,1,3.9318256327243257
True,False,False,False,2,28,3714,1,80,4.418840607796598
False,False,False,False,2,13,56,1,9,4.143134726391533
True,True,False,False,14,0,1971,1,3,5.017279836814924
True,False,False,False,2,2,1564,1,61,4.330733340286331
True,False,False,False,1,30,2465,1,28,5.303304908059076
True,False,False,False,3,267,3920,1,88,6.013715156042802
False,True,False,False,30,364,2658,6,0,4.1588830833596715
True,False,False,True,1,347,40,3,34,5.303304908059076
True,False,False,False,3,1,3920,1,36,5.14166355650266
True,True,False,False,1,0,2658,1,1,4.330733340286331
True,True,False,False,5,0,911,2,0,5.860786223465865
False,False,False,True,21,266,63,2,23,3.713572066704308
False,False,False,False,1,0,363,2,7,3.5263605246161616
True,False,False,False,1,0,1115,1,27,4.330733340286331
True,False,False,False,3,356,218,8,45,4.406719247264253
True,False,False,False,5,0,357,1,0,5.198497031265826
True,True,False,False,4,0,1971,1,2,5.303304908059076
True,True,False,False,10,11,1971,1,14,5.420534999272286
True,False,False,False,1,0,3920,1,7,5.0106352940962555
True,False,False,False,2,0,900,1,0,5.5254529391317835
True,False,False,False,1,329,141,1,8,4.61512051684126
False,True,False,False,3,11,1113,1,6,4.51085950651685
False,True,False,False,3,363,899,1,0,4.836281906951478
True,True,False,False,2,3,768,1,6,5.14166355650266
True,False,False,False,4,12,3920,2,54,5.062595033026967
False,False,False,False,1,0,3920,1,4,4.110873864173311
True,True,False,False,3,0,1545,1,0,5.707110264748875
False,False,False,False,30,342,500,4,3,3.58351893845611
False,False,False,False,1,47,1564,1,10,4.605170185988092
False,True,False,False,1,318,1117,2,35,4.61512051684126
False,False,False,False,1,0,3920,1,0,4.51085950651685
True,False,False,False,2,311,3920,1,23,5.5254529391317835
False,False,False,False,2,1,363,1,0,3.713572066704308
False,False,False,False,5,255,3920,2,13,4.51085950651685
False,False,False,False,3,2,3920,2,15,4.189654742026425
True,False,False,False,3,113,621,5,5,4.454347296253507
False,False,False,False,3,48,3714,1,0,3.4965075614664802
True,True,False,False,30,104,121,11,3,4.948759890378168
False,True,False,False,1,0,1971,1,8,5.198497031265826
True,True,False,False,30,345,1545,96,1,5.14166355650266
False,False,False,False,1,357,900,3,92,4.2626798770413155
False,False,False,False,1,120,2465,3,66,4.110873864173311
False,True,False,False,5,365,899,1,0,4.61512051684126
True,False,False,False,2,267,535,2,6,5.303304908059076
True,False,False,False,5,0,284,1,2,5.198497031265826
True,False,False,False,1,326,3920,1,15,6.09807428216624
True,True,False,False,1,342,1798,7,8,5.703782474656201
False,False,False,False,2,0,2465,1,0,3.713572066704308
True,False,False,False,1,0,3920,1,73,4.454347296253507
False,False,False,False,2,5,1115,2,3,4.499809670330265
False,False,False,False,2,0,2465,1,5,4.143134726391533
False,False,False,False,2,0,357,1,0,4.330733340286331
False,False,False,False,2,83,185,1,0,5.017279836814924
False,False,False,False,2,0,1564,1,1,4.02535169073515
True,False,False,False,2,177,3714,1,2,5.017279836814924
False,False,False,False,1,257,3714,2,22,3.8918202981106265
False,False,False,False,2,179,363,1,2,3.9318256327243257
True,False,False,False,3,336,231,2,8,5.14166355650266
False,True,False,False,2,0,2658,2,3,4.330733340286331
False,True,False,False,2,0,768,2,3,4.836281906951478
False,False,False,False,3,291,3714,4,63,3.9318256327243257
False,False,False,False,7,285,99,2,57,4.394449154672439
True,True,False,False,6,329,1798,1,5,5.278114659230517
False,False,False,False,1,52,3714,4,43,4.330733340286331
True,True,False,False,14,15,1971,1,0,4.770684624465665
True,False,False,False,1,14,489,1,16,5.049856007249537
False,True,False,False,1,274,911,3,41,5.017279836814924
True,True,False,False,1,0,70,1,0,4.875197323201151
False,False,False,False,2,354,1564,1,13,4.330733340286331
False,True,False,False,1,0,1117,1,25,4.189654742026425
True,False,False,False,30,200,3920,6,0,5.278114659230517
False,False,False,False,30,131,2465,17,0,3.9318256327243257
True,True,False,False,30,0,1798,1,2,4.634728988229636
True,True,False,False,1,272,288,3,5,5.3612921657094255
True,False,False,False,2,0,3920,1,1,5.017279836814924
True,True,False,False,2,0,1113,1,8,5.087596335232384
False,True,False,False,12,29,1113,4,4,4.605170185988092
False,False,False,False,1,0,186,1,3,3.7612001156935624
False,True,False,False,5,0,288,1,0,4.653960350157523
True,True,False,False,2,8,744,1,3,5.081404364984463
True,True,False,False,5,0,911,1,11,5.0106352940962555
False,False,True,False,1,28,2465,6,0,3.6888794541139363
False,True,False,False,1,344,1113,12,162,4.454347296253507
False,False,False,False,2,0,2465,1,0,3.9318256327243257
True,False,False,False,2,0,1115,1,5,5.860786223465865
False,True,False,False,1,365,1853,1,3,4.836281906951478
True,False,False,False,1,40,56,3,47,3.9318256327243257
False,False,False,False,2,210,144,5,37,4.48863636973214
True,True,False,False,3,47,1853,1,97,6.621405651764134
False,False,False,False,3,0,2465,1,4,3.58351893845611
False,False,False,False,6,207,135,2,12,3.7612001156935624
False,True,True,False,1,46,1958,5,24,4.394449154672439
True,True,False,False,2,350,744,327,5,5.438079308923196
False,True,False,False,2,0,1971,1,0,4.248495242049359
False,False,False,False,1,311,900,9,78,4.02535169073515
False,False,False,False,2,326,135,3,70,3.6109179126442243
False,True,False,False,1,179,899,2,0,4.51085950651685
False,True,False,False,5,0,1971,1,0,3.828641396489095
False,False,False,False,1,308,363,3,134,3.828641396489095
False,False,True,False,1,179,237,3,4,4.189654742026425
True,False,False,False,2,77,79,1,59,4.948759890378168
False,False,False,False,4,6,3920,1,5,4.330733340286331
False,True,True,False,2,12,1117,9,25,3.912023005428146
True,True,False,False,3,25,1971,1,15,5.420534999272286
False,False,False,False,2,168,621,1,158,4.330733340286331
False,True,False,False,4,0,1798,1,0,5.0106352940962555
True,False,False,False,4,252,537,1,77,5.0369526024136295
True,False,False,False,4,0,3920,1,7,4.836281906951478
False,False,False,False,1,179,56,1,1,3.9318256327243257
True,False,False,False,30,0,1115,52,2,5.075173815233827
True,False,False,False,4,0,572,1,8,5.017279836814924
False,True,False,False,2,0,2658,1,12,4.61512051684126
False,False,False,False,4,0,3920,1,3,3.828641396489095
False,False,False,False,1,157,309,1,0,5.14166355650266
True,True,False,False,3,313,768,5,12,5.655991810819852
True,True,False,False,14,159,1545,1,3,4.564348191467836
True,True,False,False,3,7,1958,1,63,4.61512051684126
False,True,False,False,1,342,1113,12,145,4.454347296253507
False,False,False,False,1,365,363,4,3,4.941642422609304
True,True,False,False,1,324,338,1,68,5.662960480135946
False,False,False,False,20,24,2465,1,1,3.58351893845611
False,True,False,False,6,0,470,1,3,4.61512051684126
True,False,False,False,4,0,423,1,2,5.170483995038151
True,False,False,False,1,3,136,1,65,4.30406509320417
True,False,False,False,4,107,99,2,50,4.948759890378168
True,False,False,False,21,221,357,1,5,4.663439094112067
True,False,False,False,1,85,2465,2,51,4.976733742420574
True,False,False,False,1,160,85,7,17,5.170483995038151
True,True,False,False,1,0,911,2,0,5.420534999272286
True,False,False,False,7,5,357,1,12,5.442417710521793
True,False,False,False,5,160,110,2,1,4.700480365792417
True,True,False,False,5,0,1853,1,4,4.875197323201151
True,False,False,False,1,0,572,1,2,5.5254529391317835
False,False,False,False,3,305,1564,2,10,3.784189633918261
True,False,False,False,1,0,177,1,2,4.836281906951478
False,False,False,False,2,0,2465,1,0,4.330733340286331
True,True,False,False,3,29,1958,1,0,5.3981627015177525
True,True,False,False,30,142,744,232,1,5.247024072160486
False,False,False,False,3,365,363,4,9,4.290459441148391
False,False,False,False,2,38,3714,1,175,4.060443010546419
True,False,False,False,3,259,1564,4,39,5.707110264748875
False,False,False,False,3,0,900,1,0,4.394449154672439
False,False,False,False,2,0,3920,1,6,4.330733340286331
True,False,False,False,5,0,535,2,54,4.61512051684126
False,True,False,False,1,7,1853,2,48,4.499809670330265
False,False,False,False,6,0,3920,1,0,3.713572066704308
False,True,False,False,7,0,252,1,1,3.9318256327243257
False,False,False,True,3,364,62,2,0,4.61512051684126
True,True,False,False,4,206,2658,1,16,5.846438775057725
True,True,False,False,1,0,744,1,8,5.3981627015177525
False,True,False,False,1,0,768,1,0,4.3694478524670215
True,False,False,False,2,3,537,1,11,4.2626798770413155
False,True,False,False,7,328,1958,47,6,4.143134726391533
True,True,False,False,365,305,1853,5,4,4.795790545596741
True,True,False,False,3,0,1113,1,31,4.912654885736052
False,False,False,False,2,107,500,1,22,4.0943445622221
False,False,False,False,3,0,2465,1,0,3.58351893845611
True,True,False,False,6,0,470,1,4,4.61512051684126
True,False,False,False,1,0,1115,1,3,5.303304908059076
True,True,False,False,4,5,1958,1,4,5.707110264748875
True,False,False,False,21,81,3920,1,2,4.836281906951478
False,False,False,False,1,305,3714,15,93,4.110873864173311
False,True,False,False,2,0,1798,1,7,4.174387269895637
True,False,False,False,1,104,426,3,3,4.51085950651685
True,False,False,False,30,200,900,8,21,4.68213122712422
True,False,False,False,3,315,1564,4,225,4.394449154672439
True,True,False,False,5,187,1798,3,117,4.663439094112067
True,False,False,False,1,77,19,2,62,4.61512051684126
True,True,False,False,30,327,1545,4,1,4.948759890378168
True,True,False,False,7,0,1545,1,3,5.247024072160486
False,False,False,False,1,0,233,1,0,4.61512051684126
False,False,False,False,2,1,3714,1,2,4.110873864173311
True,False,False,False,13,46,506,1,4,5.14166355650266
False,True,False,False,2,0,2658,1,1,3.970291913552122
False,True,False,False,2,1,368,1,60,4.51085950651685
False,False,False,False,1,360,390,8,18,3.9889840465642745
True,True,False,False,7,0,1798,1,1,4.736198448394496
False,True,False,False,3,0,1971,1,68,4.795790545596741
False,True,False,False,5,0,1971,1,4,3.9318256327243257
False,False,False,False,6,0,2465,1,1,3.9318256327243257
False,True,False,False,4,65,288,1,22,5.0106352940962555
False,False,False,True,1,54,39,1,23,3.828641396489095
False,False,False,False,2,0,2465,1,6,3.912023005428146
True,False,False,False,3,226,357,1,182,5.69035945432406
False,False,False,False,3,0,3714,2,2,4.110873864173311
False,True,False,False,30,216,1971,4,1,4.189654742026425
True,True,False,False,1,0,1958,1,0,6.054439346269371
True,True,False,False,5,0,1798,1,0,4.948759890378168
True,True,False,False,30,350,768,87,0,5.631211781821365
False,False,False,False,3,0,2465,1,6,4.51085950651685
False,True,False,False,3,0,1545,1,0,5.860786223465865
False,False,False,False,3,199,3714,1,124,4.189654742026425
True,False,False,False,3,364,3714,1,0,5.707110264748875
False,False,False,True,7,50,50,1,32,3.58351893845611
False,False,False,False,2,121,3920,2,0,4.7535901911063645
False,True,False,False,1,0,2658,1,143,4.07753744390572
True,False,False,False,4,73,3714,1,82,5.181783550292085
False,False,False,False,30,0,3714,1,2,4.02535169073515
True,False,False,False,4,174,500,1,15,4.382026634673881
True,True,False,False,30,207,1545,14,4,4.983606621708336
True,False,False,False,2,12,1115,1,0,5.3981627015177525
True,True,False,False,30,327,470,13,0,5.017279836814924
True,False,False,False,1,296,185,3,52,4.867534450455582
False,True,False,False,4,1,80,2,14,4.727387818712341
False,True,False,False,1,0,1117,1,0,4.430816798843313
True,True,False,False,6,0,744,1,5,4.709530201312334
True,True,False,False,1,0,1798,2,1,4.394449154672439
True,False,False,False,3,3,157,1,30,4.7535901911063645
False,True,False,False,2,180,2658,4,2,5.081404364984463
True,False,False,False,5,28,284,1,1,3.828641396489095
True,False,False,False,4,0,3714,1,1,4.330733340286331
False,False,False,False,5,0,2465,1,1,3.8501476017100584
False,True,False,False,1,365,2658,4,4,4.189654742026425
True,False,False,False,4,43,3714,1,123,5.111987788356544
True,False,False,False,2,7,3714,2,0,5.278114659230517
False,True,False,False,2,181,1117,3,1,4.394449154672439
False,False,False,False,1,16,2465,1,72,4.110873864173311
True,False,False,False,4,4,233,1,2,5.081404364984463
False,True,False,False,30,174,1798,1,0,4.143134726391533
True,True,False,False,2,15,1853,1,5,5.170483995038151
True,True,False,False,2,2,1971,1,1,5.170483995038151
True,False,False,False,4,114,572,1,69,5.017279836814924
True,False,False,False,1,0,247,1,9,4.7535901911063645
True,True,False,False,3,0,1853,1,6,4.948759890378168
False,False,False,False,1,0,3714,1,2,4.0943445622221
False,False,False,False,1,0,237,4,9,3.9889840465642745
True,True,False,False,5,3,2658,1,16,5.017279836814924
True,True,False,False,2,0,1113,1,5,4.61512051684126
False,False,False,False,30,0,2465,4,0,4.174387269895637
True,False,False,False,3,61,3920,1,18,4.812184355372417
False,False,False,False,1,0,2465,1,0,4.110873864173311
True,True,False,False,3,0,2658,1,11,5.075173815233827
True,True,False,False,3,0,744,1,2,4.875197323201151
False,False,False,False,5,250,363,4,59,3.58351893845611
True,False,False,False,1,110,3920,2,89,5.655991810819852
False,False,False,False,1,296,309,8,72,3.828641396489095
False,True,False,False,1,0,911,1,11,4.394449154672439
True,True,False,False,8,1,768,1,6,4.875197323201151
True,False,False,False,1,95,1564,1,3,5.017279836814924
True,False,False,False,31,41,621,1,2,4.663439094112067
True,False,False,False,4,69,500,1,32,5.860786223465865
True,True,False,False,30,352,1958,121,0,5.634789603169249
True,True,False,False,3,0,1971,1,4,5.017279836814924
True,False,False,False,2,52,147,1,11,4.795790545596741
True,True,False,False,2,0,768,1,4,5.541263545158426
True,False,False,False,3,364,3920,1,3,5.170483995038151
True,True,False,False,2,0,1853,4,1,5.707110264748875
True,True,False,False,4,0,1117,1,0,4.875197323201151
True,False,False,False,1,66,1564,1,0,4.983606621708336
True,True,False,False,3,0,1798,2,35,5.14166355650266
False,False,False,False,1,0,94,1,0,4.2626798770413155
False,False,False,False,2,0,2465,1,1,3.6375861597263857
True,False,False,False,3,163,3714,1,129,4.875197323201151
False,True,False,False,1,0,252,3,13,3.1354942159291497
True,True,False,False,1,19,392,1,37,4.948759890378168
False,True,False,False,2,332,252,1,75,4.110873864173311
True,True,False,False,3,15,368,1,15,4.875197323201151
True,False,False,False,180,1,3714,1,0,4.454347296253507
False,False,False,False,5,185,3920,6,1,4.948759890378168
True,True,False,False,5,28,1117,1,33,5.5254529391317835
True,True,False,False,30,326,485,232,1,5.723585101952381
False,False,False,False,5,10,1115,1,0,4.7535901911063645
True,False,False,False,1,56,235,4,4,5.017279836814924
True,False,False,False,5,8,621,1,13,4.406719247264253
True,False,False,True,3,20,50,1,1,4.110873864173311
False,False,False,False,1,0,3920,1,7,4.51085950651685
True,True,False,False,30,224,2658,4,57,5.5254529391317835
False,False,False,False,90,0,284,2,0,3.7612001156935624
True,True,False,False,3,178,2658,2,4,6.7464121285733745
True,False,False,False,2,35,3714,2,30,4.844187086458591
False,False,False,True,2,227,42,4,42,3.912023005428146
True,True,False,False,2,0,2658,1,31,5.017279836814924
False,False,False,False,2,263,2465,2,48,4.442651256490317
False,False,True,False,2,0,109,1,5,3.295836866004329
False,False,False,False,1,364,489,2,7,4.356708826689592
True,False,False,False,4,170,3920,1,17,5.017279836814924
True,True,False,False,5,0,1113,1,4,5.5254529391317835
False,False,False,False,1,83,572,1,1,4.941642422609304
False,True,False,False,2,73,899,2,17,3.6635616461296463
True,True,False,False,2,0,768,1,4,5.062595033026967
False,False,False,False,4,0,177,1,2,4.663439094112067
True,True,False,False,7,216,1958,1,4,5.303304908059076
False,False,False,False,1,0,489,1,12,4.663439094112067
False,False,False,False,1,325,900,1,7,4.2626798770413155
False,True,False,False,1,148,346,2,5,4.700480365792417
True,False,False,False,8,59,3920,1,2,5.225746673713202
False,False,False,False,7,360,88,2,3,3.828641396489095
True,True,False,False,3,25,1853,1,3,5.3981627015177525
True,True,False,False,30,365,288,23,5,5.135798437050262
False,True,False,False,1,0,358,2,1,4.836281906951478
False,True,False,False,1,359,1113,20,0,5.0106352940962555
False,False,False,False,1,33,2465,1,0,3.713572066704308
True,False,False,False,30,281,3714,3,3,4.2626798770413155
False,False,False,False,1,151,136,3,0,3.828641396489095
True,True,False,False,30,218,1113,232,0,5.662960480135946
False,False,False,False,2,0,3920,1,0,4.867534450455582
True,True,False,False,4,0,1545,2,5,5.545177444479562
True,False,False,False,20,65,157,2,30,4.605170185988092
True,True,False,False,3,129,1113,1,2,5.66988092298052
True,False,False,False,4,222,489,1,134,5.5254529391317835
True,True,False,False,1,0,1798,1,2,5.017279836814924
True,True,False,False,5,7,1798,1,22,5.5254529391317835
True,True,False,False,30,352,1958,121,0,5.480638923341991
False,False,False,False,3,0,3714,1,27,4.2626798770413155
True,True,False,False,2,0,1798,1,14,4.663439094112067
False,False,False,False,2,0,3920,1,14,4.454347296253507
False,True,True,False,1,0,2658,1,0,4.110873864173311
True,True,False,False,2,0,253,1,0,6.2166061010848646
True,True,False,False,2,227,911,1,178,5.198497031265826
False,True,False,False,1,284,1971,10,0,5.3981627015177525
True,True,False,False,5,0,911,1,0,5.69035945432406
True,True,False,False,3,336,1853,1,2,5.993961427306569
True,True,False,False,3,0,1545,2,0,5.298317366548036
False,False,False,False,3,0,1564,2,3,3.713572066704308
True,True,False,False,2,0,744,1,96,5.940171252720432
True,True,False,False,3,0,1853,1,11,5.1647859739235145
False,True,False,False,2,0,1798,2,42,4.189654742026425
True,False,False,False,3,221,177,1,232,4.795790545596741
True,False,False,False,1,360,185,1,29,5.017279836814924
False,True,False,False,1,45,1545,1,275,4.394449154672439
True,True,False,False,2,0,1971,1,16,5.278114659230517
False,False,False,False,1,0,3920,1,3,3.8501476017100584
False,True,False,False,2,0,1853,3,41,4.51085950651685
True,False,False,True,2,89,21,1,68,5.170483995038151
True,True,False,False,75,245,1113,19,13,4.564348191467836
False,True,False,False,15,29,470,1,25,4.248495242049359
False,False,False,False,2,33,537,4,59,4.51085950651685
False,True,False,False,2,266,1117,2,88,4.663439094112067
False,False,False,False,1,0,3714,1,0,3.9318256327243257
False,False,False,False,30,311,423,23,3,3.7612001156935624
True,True,False,False,30,134,485,31,2,4.941642422609304
True,False,False,False,1,0,284,1,40,5.707110264748875
False,False,False,False,2,20,390,1,33,3.9318256327243257
True,True,False,False,4,236,1113,1,41,5.442417710521793
False,False,False,False,2,89,2465,1,1,4.61512051684126
False,True,True,False,1,60,2658,1,37,4.51085950651685
False,False,False,False,1,252,506,2,211,4.663439094112067
False,False,False,False,2,0,2465,2,1,3.8918202981106265
False,False,False,False,1,0,423,1,0,3.6109179126442243
True,False,False,False,4,194,1564,1,46,6.206575926724928
True,False,False,False,4,0,99,1,0,5.081404364984463
False,False,False,False,2,0,423,2,0,4.189654742026425
False,False,False,False,10,0,900,1,1,3.828641396489095
False,True,False,False,14,346,1545,1,0,4.465908118654584
True,False,False,False,1,0,231,1,0,4.51085950651685
True,False,False,False,4,49,1564,9,34,4.0943445622221
False,False,False,False,3,0,157,1,9,4.499809670330265
True,True,False,False,26,0,911,1,1,4.51085950651685
False,False,False,False,2,15,3920,2,75,4.248495242049359
True,False,False,False,3,0,572,1,233,5.043425116919247
False,True,False,False,2,84,2658,2,19,4.330733340286331
False,False,False,False,1,175,3714,1,3,4.406719247264253
True,True,False,False,12,0,899,1,1,4.51085950651685
False,False,False,False,30,325,423,23,1,3.5553480614894135
True,False,False,False,5,0,572,1,1,5.303304908059076
False,False,False,False,2,349,3920,1,79,4.343805421853684
False,False,False,False,2,1,357,2,11,4.330733340286331
True,True,False,False,2,354,1798,11,4,4.948759890378168
True,False,False,False,3,3,1564,1,48,4.543294782270004
True,True,False,False,1,346,2658,1,16,5.786897381366708
False,False,False,False,30,326,500,3,0,3.713572066704308
True,True,False,False,30,342,485,23,0,5.303304908059076
False,True,False,False,2,0,346,1,4,4.110873864173311
True,False,False,False,2,336,19,1,6,5.017279836814924
True,False,False,False,14,33,141,2,23,4.875197323201151
False,False,False,False,2,25,136,1,1,3.9318256327243257
True,False,False,False,1,357,135,1,319,4.836281906951478
False,False,False,False,1,0,423,1,2,3.58351893845611
False,True,False,False,12,0,768,1,60,4.605170185988092
True,False,False,False,2,0,537,1,19,4.663439094112067
False,False,False,False,10,0,621,1,0,3.9318256327243257
False,False,False,False,1,0,3714,4,181,4.127134385045092
False,True,False,False,7,358,1117,3,0,5.017279836814924
False,True,False,False,2,273,1117,1,5,4.663439094112067
False,False,False,False,1,127,390,8,14,3.6888794541139363
False,False,False,False,10,0,489,1,0,4.189654742026425
False,False,False,False,2,0,1564,5,29,4.110873864173311
True,True,False,False,4,107,1958,1,12,5.170483995038151
False,False,False,False,3,11,3920,1,4,4.51085950651685
True,False,False,False,1,238,3714,9,23,4.941642422609304
True,False,False,False,30,360,2465,1,0,5.14166355650266
False,False,False,False,1,148,175,11,95,3.7612001156935624
False,False,False,False,2,341,423,1,2,4.330733340286331
True,False,False,False,1,113,186,1,28,4.663439094112067
False,True,False,False,4,122,2658,2,69,4.30406509320417
True,True,False,False,30,273,1113,87,0,5.19295685089021
True,False,False,False,2,4,3714,3,4,4.948759890378168
False,True,False,False,3,365,1853,1,0,5.5254529391317835
False,False,False,False,2,180,147,3,5,3.9318256327243257
True,True,False,False,30,364,1545,49,1,5.198497031265826
False,False,False,False,1,152,77,4,51,4.248495242049359
False,False,False,True,14,332,18,4,18,3.828641396489095
True,False,False,False,4,184,2465,1,123,4.61512051684126
False,False,False,False,30,224,2465,43,3,3.8918202981106265
True,True,False,False,30,188,485,39,7,5.303304908059076
False,False,False,False,1,207,185,4,42,3.6635616461296463
True,False,False,False,4,155,506,1,60,5.25227342804663
False,False,False,False,2,0,247,1,1,4.709530201312334
True,True,False,False,4,262,1958,1,112,5.14166355650266
True,False,False,False,2,171,218,2,73,4.897839799950911
False,False,False,False,1,111,3714,2,5,4.2626798770413155
True,True,False,False,30,161,1545,10,2,5.170483995038151
True,True,False,False,3,0,1853,1,27,5.303304908059076
False,False,False,False,6,257,237,5,50,4.07753744390572
True,False,False,False,13,0,3920,1,8,5.017279836814924
True,True,False,False,2,6,358,1,17,5.14166355650266
True,True,False,False,2,284,470,1,43,5.303304908059076
False,True,False,False,3,0,253,1,1,4.61512051684126
False,True,False,False,3,0,899,1,6,3.9318256327243257
True,False,False,False,3,0,3920,1,4,5.278114659230517
False,True,False,False,7,0,2658,3,0,4.02535169073515
True,True,False,False,2,53,1853,1,2,5.484796933490655
False,False,False,False,4,0,2465,1,0,3.8501476017100584
False,False,False,False,1,0,900,1,24,4.110873864173311
False,False,False,False,28,95,2465,2,191,3.713572066704308
True,False,False,False,20,24,1115,1,2,4.61512051684126
False,False,False,False,3,47,175,1,1,4.04305126783455
True,True,False,False,30,341,288,232,0,5.746203190540153
False,True,False,False,3,86,1958,3,72,3.828641396489095
False,True,False,False,1,0,1971,1,2,4.709530201312334
True,False,False,False,4,129,3714,4,1,4.709530201312334
False,True,False,False,7,328,1117,3,7,4.330733340286331
False,False,False,False,2,60,3714,1,87,4.219507705176107
False,True,False,False,2,51,2658,3,44,4.532599493153256
True,True,False,False,30,186,1958,8,0,5.991464547107982
True,False,False,False,3,12,390,1,25,4.605170185988092
False,True,True,False,2,0,1798,1,16,4.454347296253507
True,False,False,False,5,8,284,1,0,5.017279836814924
False,False,False,False,1,0,537,2,11,4.48863636973214
False,True,False,False,14,38,1117,3,4,4.6913478822291435
False,False,False,False,3,1,164,3,18,3.6888794541139363
True,True,False,False,2,226,1545,1,118,4.875197323201151
False,True,False,False,1,84,899,5,9,4.330733340286331
True,False,False,False,2,0,247,1,9,5.860786223465865
True,False,False,False,3,121,500,2,23,4.795790545596741
False,True,False,False,2,178,2658,3,49,4.394449154672439
False,False,False,False,4,82,500,1,18,4.02535169073515
True,True,False,False,2,134,1853,2,6,5.303304908059076
False,True,False,False,1,0,1113,1,2,4.2626798770413155
True,True,False,False,5,0,1798,1,0,5.5254529391317835
False,False,False,False,5,85,489,1,0,4.51085950651685
True,False,False,False,3,86,621,5,3,4.454347296253507
True,False,False,False,5,0,572,1,1,4.7535901911063645
True,True,False,False,7,0,768,1,12,4.836281906951478
True,True,False,False,2,146,1958,1,125,5.62040086571715
False,False,False,False,3,41,237,2,31,4.189654742026425
False,True,True,False,6,0,252,1,0,4.51085950651685
False,False,False,False,2,122,3920,8,97,4.110873864173311
True,True,False,False,1,0,1958,1,0,6.2166061010848646
False,False,False,False,1,346,363,1,11,4.394449154672439
True,True,False,False,14,52,1117,1,0,4.61512051684126
False,False,False,False,1,0,535,1,0,3.4339872044851463
False,True,False,False,5,110,2658,2,152,4.248495242049359
False,False,False,False,1,175,185,5,459,3.828641396489095
True,True,False,False,6,15,1853,1,22,4.812184355372417
True,True,False,False,3,0,252,1,1,4.61512051684126
False,False,False,False,3,36,3920,1,32,3.4339872044851463
False,True,False,False,1,0,1798,1,19,4.61512051684126
True,True,False,False,1,264,911,3,17,5.017279836814924
False,False,False,False,5,0,3920,2,5,4.394449154672439
True,False,False,False,1,75,423,1,109,4.51085950651685
False,False,False,False,30,346,3714,27,1,3.7612001156935624
True,False,False,False,3,0,3920,1,0,5.14166355650266
True,False,False,False,5,93,109,3,57,4.605170185988092
False,True,False,False,5,99,1113,2,66,4.61512051684126
False,True,False,False,3,0,1958,3,6,4.875197323201151
True,False,False,False,3,179,85,3,29,5.081404364984463
False,True,False,False,7,0,1545,3,1,6.054439346269371
True,False,False,False,3,0,1564,1,3,4.2626798770413155
False,False,False,False,3,351,32,1,12,4.110873864173311
False,False,False,False,2,89,1115,1,38,4.605170185988092
True,False,False,False,2,0,1115,1,1,5.303304908059076
True,False,False,False,3,0,2465,2,0,4.948759890378168
True,False,False,False,2,26,3920,2,5,5.303304908059076
False,False,False,False,7,0,3920,1,0,3.912023005428146
True,False,False,False,1,48,3714,5,15,4.653960350157523
False,False,False,False,2,16,900,1,6,4.795790545596741
False,True,False,False,1,7,1117,1,0,5.017279836814924
False,False,False,False,4,330,535,1,12,4.709530201312334
True,True,False,False,3,60,1853,1,75,4.61512051684126
True,True,False,False,6,0,346,1,1,4.795790545596741
False,False,False,False,1,0,3714,1,2,4.394449154672439
True,False,False,False,7,1,3920,1,16,4.948759890378168
True,True,False,False,30,365,1798,49,0,4.9344739331306915
False,False,False,False,3,0,2465,1,8,4.51085950651685
False,False,False,False,1,0,3920,1,0,4.394449154672439
True,False,False,False,1,0,2465,1,1,4.564348191467836
True,False,False,False,1,0,3714,1,3,4.330733340286331
True,True,False,False,1,0,911,1,53,4.948759890378168
True,False,False,False,3,0,390,1,0,4.795790545596741
False,False,False,False,4,0,1564,1,3,3.713572066704308
True,True,False,False,30,283,1971,96,4,5.1298987149230735
True,True,False,False,3,357,1113,1,9,6.2166061010848646
True,True,False,False,6,293,2658,1,40,5.521460917862246
True,False,False,False,5,256,218,2,80,5.049856007249537
False,False,False,False,14,0,2465,1,0,4.189654742026425
False,True,False,False,1,188,1971,2,1,4.330733340286331
True,False,False,False,2,135,157,1,54,5.170483995038151
True,False,False,False,3,0,3714,1,7,4.61512051684126
False,False,False,False,3,7,1115,1,4,3.912023005428146
